action step s r x y
[step] 5651 2 0 -22 76
[step] 5652 2 0 -22 77
[step] 5653 1 0 -21 77
[step] 5654 1 0 -22 77
[step] 5655 4 3 -23 77
[step] 5656 4 3 -23 76
[step] 5657 4 2 -23 75
[step] 5658 4 1 -23 74
[step] 5659 4 0 -23 73
[step] 5660 0 1 -22 73
[ini] 5661 1 1 -22 73
[step] 5662 1 1 -23 73
[step] 5663 1 1 -24 73
[step] 5664 1 1 -25 73
[step] 5665 1 1 -26 73
[step] 5666 1 1 -26 72
[step] 5667 1 1 -27 72
[step] 5668 1 1 -27 73
[step] 5669 1 1 -28 73
[step] 5670 1 1 -28 72
[step] 5671 1 1 -28 71
[step] 5672 1 1 -29 71
[step] 5673 1 1 -29 70
[step] 5674 1 1 -30 70
[step] 5675 1 1 -31 70
[step] 5676 1 1 -32 70
[step] 5677 1 1 -32 69
[step] 5678 1 1 -33 69
[step] 5679 1 1 -34 69
[step] 5680 1 1 -35 69
[step] 5681 1 1 -35 70
[step] 5682 1 1 -35 71
[step] 5683 1 1 -35 72
[step] 5684 1 1 -36 72
[step] 5685 1 1 -37 72
[step] 5686 1 1 -38 72
[step] 5687 1 1 -39 72
[step] 5688 1 1 -40 72
[step] 5689 1 1 -41 72
[step] 5690 1 1 -41 71
[step] 5691 1 1 -42 71
[step] 5692 1 1 -43 71
[step] 5693 1 1 -44 71
[step] 5694 1 1 -45 71
[step] 5695 1 1 -46 71
[step] 5696 1 1 -46 70
[step] 5697 1 1 -46 71
[step] 5698 1 1 -47 71
[step] 5699 1 1 -47 72
[step] 5700 1 1 -48 72
[step] 5701 1 1 -49 72
[step] 5702 1 1 -50 72
[step] 5703 1 1 -51 72
[step] 5704 1 1 -52 72
[step] 5705 1 1 -52 71
[step] 5706 1 1 -52 70
[step] 5707 1 1 -53 70
[step] 5708 1 1 -54 70
[step] 5709 1 1 -55 70
[step] 5710 1 1 -56 70
[step] 5711 1 1 -57 70
[step] 5712 1 1 -58 70
[step] 5713 1 1 -59 70
[step] 5714 1 1 -60 70
[step] 5715 1 1 -61 70
[step] 5716 1 1 -61 71
[step] 5717 1 1 -61 70
[step] 5718 1 1 -62 70
[step] 5719 1 1 -63 70
[step] 5720 1 1 -64 70
[step] 5721 1 1 -65 70
[step] 5722 1 1 -65 71
[step] 5723 1 1 -66 71
[step] 5724 1 1 -67 71
[step] 5725 1 1 -68 71
[step] 5726 1 1 -68 70
[step] 5727 1 1 -69 70
[step] 5728 1 1 -69 71
[step] 5729 1 1 -70 71
[step] 5730 1 1 -70 70
[step] 5731 1 1 -70 69
[step] 5732 1 1 -71 69
[step] 5733 1 1 -72 69
[step] 5734 1 1 -72 70
[step] 5735 1 1 -73 70
[step] 5736 1 1 -74 70
[step] 5737 1 1 -74 71
[step] 5738 1 1 -75 71
[step] 5739 1 1 -75 70
[step] 5740 1 1 -76 70
[step] 5741 1 1 -77 70
[step] 5742 1 1 -78 70
[step] 5743 1 1 -79 70
[step] 5744 1 1 -80 70
[step] 5745 1 1 -81 70
[step] 5746 1 1 -82 70
[step] 5747 1 1 -83 70
[step] 5748 1 1 -83 71
[step] 5749 1 1 -84 71
[step] 5750 1 1 -84 70
[step] 5751 1 1 -85 70
[step] 5752 1 1 -86 70
[step] 5753 1 1 -86 71
[step] 5754 1 1 -86 70
[step] 5755 1 1 -87 70
[step] 5756 1 1 -88 70
[step] 5757 1 1 -89 70
[step] 5758 1 1 -90 70
[step] 5759 1 1 -91 70
[step] 5760 1 1 -92 70
[step] 5761 1 1 -93 70
[step] 5762 1 1 -93 69
[step] 5763 1 1 -94 69
[step] 5764 1 1 -95 69
[step] 5765 1 1 -96 69
[step] 5766 1 1 -96 70
[step] 5767 1 1 -97 70
[step] 5768 1 1 -98 70
[step] 5769 1 1 -99 70
[step] 5770 1 1 -100 70
[return] 5771 3 1 -99 70
[return] 5772 2 1 -98 70
[step] 5773 2 1 -97 70
[step] 5774 2 1 -96 70
[step] 5775 2 1 -95 70
[step] 5776 2 1 -94 70
[step] 5777 2 1 -93 70
[step] 5778 2 1 -92 70
[step] 5779 2 1 -91 70
[step] 5780 2 1 -91 69
[step] 5781 2 1 -90 69
[step] 5782 2 1 -90 68
[step] 5783 2 1 -89 68
[step] 5784 2 1 -88 68
[step] 5785 2 1 -87 68
[step] 5786 2 1 -86 68
[step] 5787 2 1 -86 67
[step] 5788 2 1 -85 67
[step] 5789 2 1 -85 66
[step] 5790 2 1 -84 66
[step] 5791 2 1 -84 65
[step] 5792 2 1 -83 65
[step] 5793 2 1 -83 66
[step] 5794 2 1 -83 65
[step] 5795 2 1 -82 65
[step] 5796 2 1 -81 65
[step] 5797 2 1 -80 65
[step] 5798 2 1 -80 66
[step] 5799 2 1 -79 66
[step] 5800 2 1 -79 65
[step] 5801 2 1 -78 65
[step] 5802 2 1 -77 65
[step] 5803 2 1 -76 65
[step] 5804 2 1 -75 65
[step] 5805 2 1 -74 65
[step] 5806 2 1 -73 65
[step] 5807 2 1 -73 66
[step] 5808 2 1 -73 67
[step] 5809 2 1 -72 67
[step] 5810 2 1 -71 67
[step] 5811 2 1 -71 68
[step] 5812 2 1 -71 69
[step] 5813 2 1 -70 69
[step] 5814 2 1 -69 69
[step] 5815 2 1 -68 69
[step] 5816 2 1 -67 69
[step] 5817 2 1 -66 69
[step] 5818 2 1 -65 69
[step] 5819 2 1 -64 69
[step] 5820 2 1 -63 69
[step] 5821 2 1 -62 69
[step] 5822 2 1 -62 68
[step] 5823 2 1 -62 69
[step] 5824 2 1 -61 69
[step] 5825 2 1 -60 69
[step] 5826 2 1 -60 70
[step] 5827 2 1 -59 70
[step] 5828 2 1 -58 70
[step] 5829 2 1 -58 71
[step] 5830 2 1 -58 70
[step] 5831 2 1 -58 69
[step] 5832 2 1 -57 69
[step] 5833 2 1 -56 69
[step] 5834 2 1 -55 69
[step] 5835 2 1 -54 69
[step] 5836 2 1 -53 69
[step] 5837 2 1 -52 69
[step] 5838 2 1 -51 69
[step] 5839 2 1 -50 69
[step] 5840 2 1 -49 69
[step] 5841 2 1 -49 70
[step] 5842 2 1 -49 71
[step] 5843 2 1 -49 72
[step] 5844 2 1 -49 73
[step] 5845 2 1 -48 73
[step] 5846 2 1 -47 73
[step] 5847 2 1 -46 73
[step] 5848 2 1 -45 73
[step] 5849 2 1 -44 73
[step] 5850 2 1 -43 73
[step] 5851 2 1 -42 73
[step] 5852 2 1 -41 73
[step] 5853 2 1 -40 73
[step] 5854 2 1 -40 72
[step] 5855 2 1 -39 72
[step] 5856 2 1 -38 72
[step] 5857 2 1 -37 72
[step] 5858 2 1 -36 72
[step] 5859 2 1 -35 72
[step] 5860 2 1 -34 72
[step] 5861 2 1 -33 72
[step] 5862 2 1 -32 72
[step] 5863 2 1 -31 72
[step] 5864 2 1 -31 71
[step] 5865 2 1 -30 71
[step] 5866 2 1 -30 72
[step] 5867 2 1 -30 73
[step] 5868 2 1 -29 73
[step] 5869 2 1 -28 73
[step] 5870 2 1 -28 74
[step] 5871 2 1 -27 74
[step] 5872 2 1 -27 75
[step] 5873 2 1 -26 75
[step] 5874 2 1 -25 75
[step] 5875 2 1 -24 75
[step] 5876 2 1 -23 75
[step] 5877 2 1 -22 75
[step] 5878 2 1 -22 74
[step] 5879 2 1 -22 73
[step] 5880 2 1 -21 73
[step] 5881 2 1 -20 73
[step] 5882 2 0 -20 72
[step] 5883 2 0 -19 72
[step] 5884 2 0 -18 72
[step] 5885 2 0 -17 72
[step] 5886 2 0 -17 71
[step] 5887 4 3 -17 72
[step] 5888 4 2 -17 71
[step] 5889 4 1 -17 70
[step] 5890 4 0 -16 70
[step] 5891 0 1 -16 69
[ini] 5892 1 1 -16 69
[step] 5893 1 1 -17 69
[step] 5894 1 0 -18 69
[step] 5895 1 0 -18 68
[step] 5896 1 0 -19 68
[step] 5897 1 0 -20 68
[step] 5898 1 0 -21 68
[step] 5899 1 0 -22 68
[step] 5900 1 0 -23 68
[step] 5901 1 0 -23 69
[step] 5902 1 0 -24 69
[step] 5903 1 0 -25 69
[step] 5904 1 0 -26 69
[step] 5905 1 0 -26 68
[step] 5906 1 0 -27 68
[step] 5907 1 0 -28 68
[step] 5908 1 0 -29 68
[step] 5909 1 0 -29 69
[step] 5910 1 0 -30 69
[step] 5911 1 0 -31 69
[step] 5912 1 0 -32 69
[step] 5913 1 0 -33 69
[step] 5914 1 0 -34 69
[step] 5915 1 0 -35 69
[step] 5916 1 0 -36 69
[step] 5917 1 0 -37 69
[step] 5918 1 0 -37 68
[step] 5919 1 0 -38 68
[step] 5920 1 0 -38 69
[step] 5921 1 0 -39 69
[step] 5922 1 0 -39 70
[step] 5923 1 0 -40 70
[step] 5924 1 0 -40 71
[step] 5925 1 0 -41 71
[step] 5926 1 0 -42 71
[step] 5927 2 0 -43 71
[step] 5928 1 0 -42 71
[step] 5929 2 0 -43 71
[step] 5930 2 0 -42 71
[step] 5931 2 0 -41 71
[step] 5932 2 0 -41 72
[step] 5933 2 0 -40 72
[step] 5934 2 0 -39 72
[step] 5935 2 0 -39 71
[step] 5936 2 0 -38 71
[step] 5937 2 0 -37 71
[step] 5938 2 0 -36 71
[step] 5939 2 0 -36 70
[step] 5940 2 0 -35 70
[step] 5941 2 0 -34 70
[step] 5942 2 0 -33 70
[step] 5943 2 0 -32 70
[step] 5944 2 0 -31 70
[step] 5945 2 0 -30 70
[step] 5946 2 0 -29 70
[step] 5947 2 0 -28 70
[step] 5948 4 3 -27 70
[step] 5949 4 2 -27 69
[step] 5950 4 1 -26 69
[step] 5951 4 0 -25 69
[step] 5952 0 1 -24 69
[ini] 5953 2 1 -24 69
[step] 5954 2 1 -24 68
[step] 5955 2 1 -24 67
[step] 5956 2 1 -23 67
[step] 5957 2 1 -22 67
[step] 5958 2 1 -21 67
[step] 5959 2 1 -21 66
[step] 5960 2 1 -20 66
[step] 5961 2 1 -19 66
[step] 5962 2 1 -19 67
[step] 5963 2 1 -18 67
[step] 5964 2 1 -18 66
[step] 5965 2 1 -18 65
[step] 5966 2 1 -18 66
[step] 5967 2 1 -18 65
[step] 5968 2 1 -18 64
[step] 5969 2 1 -17 64
[step] 5970 2 1 -16 64
[step] 5971 2 1 -15 64
[step] 5972 2 1 -14 64
[step] 5973 2 1 -13 64
[step] 5974 2 1 -12 64
[step] 5975 2 1 -12 63
[step] 5976 2 1 -12 62
[step] 5977 2 1 -11 62
[step] 5978 2 0 -10 62
[step] 5979 4 3 -9 62
[step] 5980 4 2 -9 61
[step] 5981 4 1 -9 60
[step] 5982 4 0 -9 59
[step] 5983 0 1 -9 58
[ini] 5984 1 1 -9 58
[step] 5985 1 1 -10 58
[step] 5986 1 1 -11 58
[step] 5987 1 1 -12 58
[step] 5988 1 1 -13 58
[step] 5989 1 0 -13 57
[step] 5990 1 0 -14 57
[step] 5991 2 0 -14 56
[step] 5992 2 0 -13 56
[step] 5993 2 0 -12 56
[step] 5994 2 0 -11 56
[step] 5995 2 0 -11 55
[step] 5996 2 0 -10 55
[step] 5997 2 0 -10 54
[step] 5998 2 0 -9 54
[step] 5999 1 0 -8 54
[step] 6000 4 3 -9 54
[step] 6001 4 2 -9 53
[step] 6002 4 1 -9 52
[step] 6003 4 3 -10 52
[step] 6004 4 2 -9 52
[step] 6005 4 1 -8 52
[step] 6006 4 0 -8 51
[step] 6007 4 0 -8 50
[step] 6008 0 1 -8 49
[ini] 6009 2 1 -8 49
[step] 6010 2 1 -8 50
[step] 6011 2 1 -7 50
[step] 6012 2 0 -6 50
[step] 6013 2 0 -5 50
[step] 6014 2 0 -4 50
[step] 6015 4 3 -3 50
[step] 6016 4 2 -3 49
[step] 6017 4 3 -3 48
[step] 6018 4 2 -4 48
[step] 6019 4 1 -4 47
[step] 6020 4 0 -4 46
[step] 6021 0 1 -4 45
[ini] 6022 2 1 -4 45
[step] 6023 2 0 -3 45
[step] 6024 2 0 -3 44
[step] 6025 4 3 -2 44
[step] 6026 4 3 -2 43
[step] 6027 4 3 -1 43
[step] 6028 4 2 -1 42
[step] 6029 4 3 -2 42
[step] 6030 4 3 -1 42
[step] 6031 4 3 -1 41
[step] 6032 4 3 0 41
[step] 6033 4 3 0 40
[step] 6034 4 2 0 39
[step] 6035 4 3 -1 39
[step] 6036 4 2 -1 38
[step] 6037 4 1 -1 37
[step] 6038 4 0 -1 36
[step] 6039 0 1 -1 35
[ini] 6040 1 1 -1 35
[step] 6041 1 0 -2 35
[step] 6042 2 0 -3 35
[step] 6043 4 3 -2 35
[step] 6044 4 2 -2 34
[step] 6045 4 1 -2 33
[step] 6046 4 0 -2 32
[step] 6047 0 1 -2 31
[ini] 6048 1 1 -2 31
[step] 6049 1 0 -2 30
[step] 6050 4 3 -2 29
[step] 6051 4 2 -2 28
[step] 6052 4 3 -2 27
[step] 6053 4 2 -2 26
[step] 6054 4 1 -2 25
[step] 6055 4 3 -2 24
[step] 6056 4 3 -3 24
[step] 6057 4 2 -2 24
[step] 6058 4 3 -2 23
[step] 6059 4 2 -2 22
[step] 6060 4 3 -3 22
[step] 6061 4 2 -3 21
[step] 6062 4 1 -3 20
[step] 6063 4 3 -3 19
[step] 6064 4 3 -3 18
[step] 6065 4 2 -3 17
[step] 6066 4 3 -2 17
[step] 6067 4 2 -1 17
[step] 6068 4 3 -1 16
[step] 6069 4 3 -1 15
[step] 6070 4 3 -1 14
[step] 6071 4 2 -1 13
[step] 6072 4 3 -1 12
[step] 6073 4 3 -1 11
[step] 6074 4 3 -1 10
[step] 6075 4 3 0 10
[step] 6076 4 3 0 9
[end] 6077 6 3 0 9
